"time";"country";"service"
2020-09-16 14:00:00;"Seychelles";"1885 (vrtstrapserver)"
2020-09-16 14:00:00;"Netherlands";"21270 (NA)"
2020-09-16 14:00:00;"Germany";"34561 (NA)"
2020-09-16 14:00:00;"Switzerland";"40147 (NA)"
2020-09-16 14:00:00;"Netherlands";"34584 (NA)"
2020-09-16 14:00:00;"Netherlands";"3739 (launchbird-lm)"
2020-09-16 14:00:00;"UK";"7000 (afs3-fileserver)"
2020-09-16 14:00:00;"Netherlands";"61340 (NA)"
2020-09-16 14:00:00;"Netherlands";"1119 (bnetgame)"
2020-09-16 14:00:00;"Netherlands";"20872 (NA)"
2020-09-16 14:00:00;"Russia";"14185 (NA)"
2020-09-16 14:00:00;"Poland";"23 (telnet)"
2020-09-16 14:00:00;"USA";"2379 (etcd-client)"
2020-09-16 14:00:00;"Switzerland";"51847 (NA)"
2020-09-16 14:00:00;"Germany";"8753 (NA)"
2020-09-16 14:00:00;"Netherlands";"1986 (licensedaemon)"
2020-09-16 14:00:00;"Russia";"4389 (xandros-cms)"
2020-09-16 14:00:00;"USA";"12498 (NA)"
2020-09-16 14:00:00;"Russia";"9999 (distinct)"
2020-09-16 14:00:00;"Germany";"14582 (NA)"
2020-09-16 14:00:00;"Russia";"14100 (NA)"
2020-09-16 14:00:00;"Netherlands";"56038 (NA)"
2020-09-16 14:00:00;"Russia";"14184 (NA)"
2020-09-16 14:00:00;"USA";"9079 (NA)"
2020-09-16 14:00:00;"Singapore";"14607 (NA)"
2020-09-16 14:00:00;"Germany";"13330 (NA)"
2020-09-16 14:00:00;"Netherlands";"30177 (NA)"
2020-09-16 14:00:00;"Netherlands";"18055 (NA)"
2020-09-16 14:00:00;"Netherlands";"24832 (NA)"
2020-09-16 14:00:00;"China";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Russia";"5901 (NA)"
2020-09-16 14:00:00;"Netherlands";"34637 (NA)"
2020-09-16 14:00:00;"Netherlands";"35669 (NA)"
2020-09-16 14:00:00;"Russia";"3377 (cogsys-lm)"
2020-09-16 14:00:00;"Switzerland";"34650 (NA)"
2020-09-16 14:00:00;"Netherlands";"6469 (NA)"
2020-09-16 14:00:00;"UK";"3000 (hbci)"
2020-09-16 14:00:00;"Russia";"40532 (NA)"
2020-09-16 14:00:00;"China";"81 (NA)"
2020-09-16 14:00:00;"Netherlands";"864 (NA)"
2020-09-16 14:00:00;"Netherlands";"58133 (NA)"
2020-09-16 14:00:00;"USA";"27734 (NA)"
2020-09-16 14:00:00;"China";"7505 (NA)"
2020-09-16 14:00:00;"Pakistan";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Germany";"4253 (NA)"
2020-09-16 14:00:00;"Netherlands";"2000 (cisco-sccp)"
2020-09-16 14:00:00;"USA";"27017 (NA)"
2020-09-16 14:00:00;"Netherlands";"65059 (NA)"
2020-09-16 14:00:00;"Germany";"62867 (NA)"
2020-09-16 14:00:00;"Russia";"14181 (NA)"
2020-09-16 14:00:00;"Germany";"62868 (NA)"
2020-09-16 14:00:00;"Germany";"8769 (NA)"
2020-09-16 14:00:00;"Netherlands";"1025 (blackjack)"
2020-09-16 14:00:00;"Netherlands";"32495 (NA)"
2020-09-16 14:00:00;"Russia";"3967 (ppsms)"
2020-09-16 14:00:00;"Seychelles";"1878 (drmsmc)"
2020-09-16 14:00:00;"Egypt";"23 (telnet)"
2020-09-16 14:00:00;"India";"23 (telnet)"
2020-09-16 14:00:00;"Iran";"10542 (MOS-aux)"
2020-09-16 14:00:00;"Russia";"22758 (NA)"
2020-09-16 14:00:00;"Netherlands";"16522 (NA)"
2020-09-16 14:00:00;"Italy";"60001 (NA)"
2020-09-16 14:00:00;"Russia";"33890 (NA)"
2020-09-16 14:00:00;"China";"6379 (redis)"
2020-09-16 14:00:00;"UK";"8082 (us-cli)"
2020-09-16 14:00:00;"Germany";"11607 (NA)"
2020-09-16 14:00:00;"USA";"2222 (EtherNet-IP-1)"
2020-09-16 14:00:00;"Pakistan";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Thailand";"8291 (NA)"
2020-09-16 14:00:00;"Thailand";"8291 (NA)"
2020-09-16 14:00:00;"China";"16622 (NA)"
2020-09-16 14:00:00;"Netherlands";"57273 (NA)"
2020-09-16 14:00:00;"China";"11376 (NA)"
2020-09-16 14:00:00;"Russia";"2041 (interbase)"
2020-09-16 14:00:00;"Russia";"10009 (swdtp-sv)"
2020-09-16 14:00:00;"China";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Russia";"22700 (NA)"
2020-09-16 14:00:00;"USA";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Peru";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Russia";"43523 (NA)"
2020-09-16 14:00:00;"Russia";"22906 (NA)"
2020-09-16 14:00:00;"Netherlands";"1353 (relief)"
2020-09-16 14:00:00;"Brazil";"23 (telnet)"
2020-09-16 14:00:00;"Netherlands";"20289 (NA)"
2020-09-16 14:00:00;"Russia";"2289 (dict-lookup)"
2020-09-16 14:00:00;"Netherlands";"1715 (houdini-lm)"
2020-09-16 14:00:00;"USA";"806 (NA)"
2020-09-16 14:00:00;"Switzerland";"28163 (NA)"
2020-09-16 14:00:00;"Netherlands";"40165 (NA)"
2020-09-16 14:00:00;"Germany";"7022 (ctdp)"
2020-09-16 14:00:00;"Germany";"27732 (NA)"
2020-09-16 14:00:00;"Netherlands";"50835 (NA)"
2020-09-16 14:00:00;"USA";"8069 (NA)"
2020-09-16 14:00:00;"China";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Netherlands";"31230 (NA)"
2020-09-16 14:00:00;"Germany";"2252 (njenet-ssl)"
2020-09-16 14:00:00;"Germany";"13910 (NA)"
2020-09-16 14:00:00;"Russia";"2525 (ms-v-worlds)"
2020-09-16 14:00:00;"Republic of Moldova";"3405 (nokia-ann-ch1)"
2020-09-16 14:00:00;"China";"17742 (NA)"
2020-09-16 14:00:00;"India";"23 (telnet)"
2020-09-16 14:00:00;"Netherlands";"1753 (predatar-comms)"
2020-09-16 14:00:00;"Netherlands";"1764 (cft-3)"
2020-09-16 14:00:00;"Netherlands";"46494 (NA)"
2020-09-16 14:00:00;"USA";"47808 (bacnet)"
2020-09-16 14:00:00;"Russia";"22837 (NA)"
2020-09-16 14:00:00;"Netherlands";"1191 (gpfs)"
2020-09-16 14:00:00;"Colombia";"2323 (3d-nfsd)"
2020-09-16 14:00:00;"Netherlands";"7403 (NA)"
2020-09-16 14:00:00;"Netherlands";"21728 (NA)"
2020-09-16 14:00:00;"Netherlands";"45972 (NA)"
2020-09-16 14:00:00;"Russia";"9000 (cslistener)"
2020-09-16 14:00:00;"Netherlands";"1969 (lipsinc1)"
2020-09-16 14:00:00;"China";"489 (nest-protocol)"
2020-09-16 14:00:00;"USA";"22 (ssh)"
2020-09-16 14:00:00;"USA";"7496 (NA)"
2020-09-16 14:00:00;"Netherlands";"34213 (NA)"
2020-09-16 14:00:00;"USA";"995 (pop3s)"
2020-09-16 14:00:00;"Netherlands";"65179 (NA)"
2020-09-16 14:00:00;"UK";"7000 (afs3-fileserver)"
2020-09-16 14:00:00;"Netherlands";"1743 (cinegrfx-lm)"
2020-09-16 14:00:00;"France";"2376 (docker-s)"
2020-09-16 14:00:00;"China";"23 (telnet)"
2020-09-16 14:00:00;"Netherlands";"8871 (NA)"
2020-09-16 14:00:00;"Russia";"33389 (NA)"
2020-09-16 14:00:00;"Germany";"15401 (NA)"
2020-09-16 14:00:00;"Netherlands";"47355 (NA)"
2020-09-16 14:00:00;"Russia";"5911 (cpdlc)"
2020-09-16 14:00:00;"Netherlands";"61570 (NA)"
2020-09-16 14:00:00;"Netherlands";"21645 (NA)"
2020-09-16 14:00:00;"USA";"27907 (NA)"
2020-09-16 14:00:00;"Russia";"33922 (NA)"
2020-09-16 14:00:00;"Netherlands";"24804 (NA)"
2020-09-16 14:00:00;"Netherlands";"5061 (sips)"
2020-09-16 14:00:00;"Russia";"33399 (NA)"
2020-09-16 14:00:00;"Switzerland";"25966 (NA)"
2020-09-16 14:00:00;"Netherlands";"61524 (NA)"
2020-09-16 14:00:00;"USA";"2323 (3d-nfsd)"
2020-09-16 14:00:00;"Netherlands";"11454 (NA)"
2020-09-16 14:00:00;"UK";"8088 (radan-http)"
2020-09-16 14:00:00;"Germany";"34557 (NA)"
2020-09-16 14:00:00;"Germany";"62811 (NA)"
2020-09-16 14:00:00;"Greece";"23 (telnet)"
2020-09-16 14:00:00;"USA";"1433 (ms-sql-s)"
2020-09-16 14:00:00;"Germany";"4224 (NA)"
2020-09-16 14:00:00;"Netherlands";"65144 (NA)"
2020-09-16 14:00:00;"Seychelles";"1827 (asi)"
2020-09-16 14:00:00;"USA";"16993 (amt-soap-https)"
2020-09-16 14:00:00;"Russia";"16484 (NA)"
2020-09-16 14:00:00;"Netherlands";"61819 (NA)"
2020-09-16 14:00:00;"Netherlands";"65139 (NA)"
2020-09-16 14:00:00;"USA";"5094 (hart-ip)"
2020-09-16 15:00:00;"Germany";"5900 (rfb)"
2020-09-16 15:00:00;"Netherlands";"60911 (NA)"
2020-09-16 15:00:00;"USA";"143 (imap)"
2020-09-16 15:00:00;"Russia";"22801 (NA)"
2020-09-16 15:00:00;"Canada";"8545 (NA)"
2020-09-16 15:00:00;"Netherlands";"52869 (NA)"
2020-09-16 15:00:00;"USA";"11211 (memcache)"
2020-09-16 15:00:00;"Netherlands";"53031 (NA)"
2020-09-16 15:00:00;"China";"16610 (NA)"
2020-09-16 15:00:00;"Hong Kong";"22922 (NA)"
2020-09-16 15:00:00;"Netherlands";"1721 (caicci)"
2020-09-16 15:00:00;"Netherlands";"30100 (rwp)"
2020-09-16 15:00:00;"Russia";"10030 (NA)"
2020-09-16 15:00:00;"Netherlands";"63034 (NA)"
2020-09-16 15:00:00;"USA";"8006 (wpl-analytics)"
2020-09-16 15:00:00;"Unknown";"5007 (wsm-server-ssl)"
2020-09-16 15:00:00;"Netherlands";"5038 (NA)"
2020-09-16 15:00:00;"China";"26058 (NA)"
2020-09-16 15:00:00;"Germany";"37591 (NA)"
2020-09-16 15:00:00;"China";"19719 (NA)"
2020-09-16 15:00:00;"USA";"83 (mit-ml-dev)"
2020-09-16 15:00:00;"Switzerland";"40921 (NA)"
2020-09-16 15:00:00;"Russia";"14182 (NA)"
2020-09-16 15:00:00;"India";"23 (telnet)"
2020-09-16 15:00:00;"USA";"25 (smtp)"
2020-09-16 15:00:00;"USA";"25 (smtp)"
2020-09-16 15:00:00;"USA";"9006 (NA)"
2020-09-16 15:00:00;"Seychelles";"1895 ()"
2020-09-16 15:00:00;"Germany";"27737 (NA)"
2020-09-16 15:00:00;"Germany";"15270 (NA)"
2020-09-16 15:00:00;"Russia";"22562 (NA)"
2020-09-16 15:00:00;"Netherlands";"65024 (NA)"
2020-09-16 15:00:00;"USA";"10042 (NA)"
2020-09-16 15:00:00;"Russia";"43434 (NA)"
2020-09-16 15:00:00;"Russia";"6787 (smc-admin)"
2020-09-16 15:00:00;"Germany";"8740 (NA)"
2020-09-16 15:00:00;"Russia";"39939 (NA)"
2020-09-16 15:00:00;"Romania";"27015 (NA)"
2020-09-16 15:00:00;"Netherlands";"5107 (actifioreplic)"
2020-09-16 15:00:00;"Russia";"8000 (irdmi)"
2020-09-16 15:00:00;"Russia";"3385 (qnxnetman)"
2020-09-16 15:00:00;"Russia";"2020 (xinupageserver)"
2020-09-16 15:00:00;"Netherlands";"19724 (NA)"
2020-09-16 15:00:00;"Russia";"33908 (NA)"
2020-09-16 15:00:00;"Netherlands";"7000 (afs3-fileserver)"
2020-09-16 15:00:00;"Russia";"5909 (NA)"
2020-09-16 15:00:00;"Germany";"2224 (efi-mg)"
2020-09-16 15:00:00;"USA";"3389 (ms-wbt-server)"
2020-09-16 15:00:00;"Germany";"62816 (NA)"
2020-09-16 15:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-16 15:00:00;"USA";"502 (mbap)"
2020-09-16 15:00:00;"India";"23 (telnet)"
2020-09-16 15:00:00;"Netherlands";"65048 (NA)"
2020-09-16 15:00:00;"Russia";"43696 (NA)"
2020-09-16 15:00:00;"Russia";"13340 (NA)"
2020-09-16 15:00:00;"Netherlands";"49019 (NA)"
2020-09-16 15:00:00;"Switzerland";"58456 (NA)"
2020-09-16 15:00:00;"Russia";"33899 (NA)"
2020-09-16 15:00:00;"Seychelles";"1836 (ste-smsc)"
2020-09-16 15:00:00;"Russia";"10005 (emcrmird)"
2020-09-16 15:00:00;"Russia";"33892 (NA)"
2020-09-16 15:00:00;"Netherlands";"30084 (NA)"
2020-09-16 15:00:00;"Russia";"14188 (NA)"
2020-09-16 15:00:00;"Switzerland";"25798 (NA)"
2020-09-16 15:00:00;"Netherlands";"1646 (sa-msg-port)"
2020-09-16 15:00:00;"USA";"2484 (ttc-ssl)"
2020-09-16 15:00:00;"Russia";"22894 (NA)"
2020-09-16 15:00:00;"Russia";"43779 (NA)"
2020-09-16 15:00:00;"Russia";"8501 (cmtp-mgt)"
2020-09-16 15:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-16 15:00:00;"China";"1433 (ms-sql-s)"
2020-09-16 15:00:00;"USA";"11694 (NA)"
2020-09-16 15:00:00;"Netherlands";"48463 (NA)"
2020-09-16 15:00:00;"Germany";"45655 (NA)"
2020-09-16 15:00:00;"China";"1433 (ms-sql-s)"
2020-09-16 15:00:00;"Singapore";"31800 (NA)"
2020-09-16 15:00:00;"Russia";"33389 (NA)"
2020-09-16 15:00:00;"USA";"17268 (NA)"
2020-09-16 15:00:00;"Netherlands";"5631 (pcanywheredata)"
2020-09-16 15:00:00;"Brazil";"1433 (ms-sql-s)"
2020-09-16 15:00:00;"Vietnam";"1433 (ms-sql-s)"
2020-09-16 15:00:00;"USA";"4786 (smart-install)"
2020-09-16 15:00:00;"Netherlands";"31934 (NA)"
2020-09-16 15:00:00;"USA";"38520 (NA)"
2020-09-16 15:00:00;"Netherlands";"121 (erpc)"
2020-09-16 15:00:00;"USA";"1962 (biap-mp)"
2020-09-16 15:00:00;"Russia";"12345 (italk)"
2020-09-16 15:00:00;"UK";"8443 (pcsync-https)"
2020-09-16 15:00:00;"Germany";"13978 (NA)"
2020-09-16 15:00:00;"Netherlands";"2521 (adaptecmgr)"
2020-09-16 15:00:00;"India";"23 (telnet)"
2020-09-16 15:00:00;"Russia";"10007 (mvs-capacity)"
2020-09-16 15:00:00;"USA";"2376 (docker-s)"
2020-09-16 15:00:00;"USA";"52010 (NA)"
2020-09-16 15:00:00;"Germany";"3389 (ms-wbt-server)"
2020-09-16 15:00:00;"Germany";"562 (chshell)"
2020-09-16 15:00:00;"Russia";"22591 (NA)"
2020-09-16 15:00:00;"Netherlands";"1741 (cisco-net-mgmt)"
2020-09-16 15:00:00;"Netherlands";"21739 (NA)"
2020-09-16 15:00:00;"Russia";"4004 (pxc-roid)"
2020-09-16 15:00:00;"USA";"8856 (NA)"
2020-09-16 15:00:00;"Vietnam";"5969 (mppolicy-mgr)"
2020-09-16 15:00:00;"India";"7574 (coherence)"
2020-09-16 15:00:00;"Germany";"3385 (qnxnetman)"
2020-09-16 15:00:00;"Switzerland";"54928 (NA)"
2020-09-16 15:00:00;"Netherlands";"38864 (NA)"
2020-09-16 15:00:00;"Germany";"3386 (gprs-data)"
2020-09-16 15:00:00;"Russia";"43527 (NA)"
2020-09-16 15:00:00;"USA";"24082 (NA)"
2020-09-16 15:00:00;"Netherlands";"38652 (NA)"
2020-09-16 15:00:00;"Netherlands";"65152 (NA)"
2020-09-16 15:00:00;"Russia";"22692 (NA)"
2020-09-16 15:00:00;"Russia";"14196 (NA)"
2020-09-16 15:00:00;"Netherlands";"5562 (NA)"
2020-09-16 15:00:00;"China";"16126 (NA)"
2020-09-16 15:00:00;"UK";"8087 (simplifymedia)"
2020-09-16 15:00:00;"Russia";"33896 (NA)"
2020-09-16 15:00:00;"Netherlands";"65182 (NA)"
2020-09-16 15:00:00;"Switzerland";"46529 (NA)"
2020-09-16 15:00:00;"Russia";"5917 (NA)"
2020-09-16 15:00:00;"Russia";"2299 (pc-telecommute)"
2020-09-16 15:00:00;"USA";"9200 (wap-wsp)"
2020-09-16 15:00:00;"USA";"2638 (sybaseanywhere)"
2020-09-16 15:00:00;"USA";"5432 (postgresql)"
2020-09-16 15:00:00;"USA";"5555 (personal-agent)"
2020-09-16 15:00:00;"Netherlands";"65032 (NA)"
2020-09-16 15:00:00;"Germany";"4258 (NA)"
2020-09-16 15:00:00;"Netherlands";"36157 (NA)"
2020-09-16 15:00:00;"Germany";"15026 (NA)"
2020-09-16 15:00:00;"Netherlands";"61418 (NA)"
2020-09-16 15:00:00;"China";"8089 (NA)"
2020-09-16 15:00:00;"Russia";"43456 (NA)"
2020-09-16 15:00:00;"Germany";"17945 (NA)"
2020-09-16 15:00:00;"Russia";"43757 (NA)"
2020-09-16 15:00:00;"Russia";"10040 (NA)"
2020-09-16 15:00:00;"India";"23 (telnet)"
2020-09-16 15:00:00;"Netherlands";"12393 (NA)"
2020-09-16 15:00:00;"Russia";"14280 (NA)"
2020-09-16 15:00:00;"Russia";"44444 (cognex-dataman)"
2020-09-16 15:00:00;"Germany";"13993 (NA)"
2020-09-16 15:00:00;"Netherlands";"14489 (NA)"
2020-09-16 15:00:00;"Netherlands";"1022 (exp2)"
2020-09-16 15:00:00;"Russia";"14198 (NA)"
2020-09-16 15:00:00;"Colombia";"23 (telnet)"
2020-09-16 15:00:00;"China";"5555 (personal-agent)"
2020-09-16 15:00:00;"China";"5555 (personal-agent)"
2020-09-16 15:00:00;"Netherlands";"9448 (NA)"
2020-09-16 15:00:00;"Germany";"13059 (NA)"
2020-09-16 15:00:00;"Netherlands";"14678 (NA)"
2020-09-16 15:00:00;"Russia";"6000 (NA)"
2020-09-16 15:00:00;"Seychelles";"1841 (netopia-vo3)"
2020-09-16 15:00:00;"Russia";"22719 (NA)"
2020-09-16 15:00:00;"Netherlands";"36867 (NA)"
2020-09-16 15:00:00;"Georgia";"23 (telnet)"
2020-09-16 15:00:00;"Georgia";"23 (telnet)"
2020-09-16 15:00:00;"China";"31591 (NA)"
2020-09-16 15:00:00;"Russia";"33889 (NA)"
2020-09-16 15:00:00;"Netherlands";"1911 (mtp)"
2020-09-16 15:00:00;"China";"22 (ssh)"
2020-09-16 15:00:00;"Russia";"22871 (NA)"
2020-09-16 15:00:00;"USA";"9042 (NA)"
2020-09-16 15:00:00;"Netherlands";"1179 (b2n)"
2020-09-16 15:00:00;"Russia";"8765 (ultraseek-http)"
2020-09-16 15:00:00;"USA";"6000 (NA)"
2020-09-16 15:00:00;"Germany";"37556 (NA)"
2020-09-16 15:00:00;"Russia";"43641 (NA)"
2020-09-16 15:00:00;"India";"23 (telnet)"
2020-09-16 15:00:00;"USA";"8088 (radan-http)"
2020-09-16 15:00:00;"Netherlands";"1729 (citynl)"
2020-09-16 15:00:00;"USA";"18020 (NA)"
2020-09-16 15:00:00;"USA";"8087 (simplifymedia)"
2020-09-16 15:00:00;"Germany";"13648 (NA)"
2020-09-16 15:00:00;"Seychelles";"1817 (rkb-oscs)"
2020-09-16 15:00:00;"Netherlands";"1772 (essweb-gw)"
2020-09-16 15:00:00;"Netherlands";"1756 (capfast-lmd)"
2020-09-16 16:00:00;"Switzerland";"7909 (NA)"
2020-09-16 16:00:00;"Netherlands";"17691 (NA)"
2020-09-16 16:00:00;"Netherlands";"11028 (NA)"
2020-09-16 16:00:00;"India";"1433 (ms-sql-s)"
2020-09-16 16:00:00;"Russia";"22959 (NA)"
2020-09-16 16:00:00;"Russia";"43759 (NA)"
2020-09-16 16:00:00;"USA";"587 (submission)"
2020-09-16 16:00:00;"USA";"3128 (ndl-aas)"
2020-09-16 16:00:00;"Russia";"30000 (ndmps)"
2020-09-16 16:00:00;"Netherlands";"50802 (NA)"
2020-09-16 16:00:00;"Israel";"280 (http-mgmt)"
2020-09-16 16:00:00;"UK";"9933 (NA)"
2020-09-16 16:00:00;"Germany";"17347 (NA)"
2020-09-16 16:00:00;"India";"23 (telnet)"
2020-09-16 16:00:00;"Germany";"3395 (dyna-lm)"
2020-09-16 16:00:00;"USA";"26765 (NA)"
2020-09-16 16:00:00;"India";"23 (telnet)"
2020-09-16 16:00:00;"Russia";"14285 (NA)"
2020-09-16 16:00:00;"Canada";"5511 (NA)"
2020-09-16 16:00:00;"Russia";"40528 (NA)"
2020-09-16 16:00:00;"Thailand";"8080 (http-alt)"
2020-09-16 16:00:00;"USA";"8876 (NA)"
2020-09-16 16:00:00;"Netherlands";"65101 (NA)"
2020-09-16 16:00:00;"Netherlands";"31053 (NA)"
2020-09-16 16:00:00;"Germany";"45661 (NA)"
2020-09-16 16:00:00;"Russia";"1111 (lmsocialserver)"
2020-09-16 16:00:00;"Netherlands";"9228 (NA)"
2020-09-16 16:00:00;"Russia";"13391 (NA)"
2020-09-16 16:00:00;"China";"16468 (NA)"
2020-09-16 16:00:00;"Germany";"8080 (http-alt)"
2020-09-16 16:00:00;"Netherlands";"65142 (NA)"
2020-09-16 16:00:00;"Russia";"22914 (NA)"
2020-09-16 16:00:00;"Canada";"22034 (NA)"
2020-09-16 16:00:00;"Germany";"45656 (NA)"
2020-09-16 16:00:00;"Russia";"14200 (NA)"
2020-09-16 16:00:00;"Germany";"14524 (NA)"
2020-09-16 16:00:00;"Russia";"22732 (NA)"
2020-09-16 16:00:00;"Netherlands";"35058 (NA)"
2020-09-16 16:00:00;"Russia";"22878 (NA)"
2020-09-16 16:00:00;"UK";"8081 (sunproxyadmin)"
2020-09-16 16:00:00;"Russia";"5891 (NA)"
2020-09-16 16:00:00;"Netherlands";"48350 (NA)"
2020-09-16 16:00:00;"USA";"3306 (mysql)"
2020-09-16 16:00:00;"Netherlands";"7281 (itactionserver2)"
2020-09-16 16:00:00;"USA";"25975 (NA)"
2020-09-16 16:00:00;"Netherlands";"1662 (netview-aix-2)"
2020-09-16 16:00:00;"Germany";"45663 (NA)"
2020-09-16 16:00:00;"Netherlands";"1070 (gmrupdateserv)"
2020-09-16 16:00:00;"Republic of Lithuania";"14144 (NA)"
2020-09-16 16:00:00;"Netherlands";"9561 (NA)"
2020-09-16 16:00:00;"Germany";"13131 (NA)"
2020-09-16 16:00:00;"Germany";"32857 (NA)"
2020-09-16 16:00:00;"USA";"8443 (pcsync-https)"
2020-09-16 16:00:00;"Russia";"22648 (NA)"
2020-09-16 16:00:00;"China";"23611 (NA)"
2020-09-16 16:00:00;"Netherlands";"1736 (street-stream)"
2020-09-16 16:00:00;"Germany";"27764 (NA)"
2020-09-16 16:00:00;"Russia";"3906 (topovista-data)"
2020-09-16 16:00:00;"Switzerland";"24208 (NA)"
2020-09-16 16:00:00;"China";"22417 (NA)"
2020-09-16 16:00:00;"Russia";"11777 (NA)"
2020-09-16 16:00:00;"Germany";"45665 (NA)"
2020-09-16 16:00:00;"Russia";"22734 (NA)"
2020-09-16 16:00:00;"Russia";"14197 (NA)"
2020-09-16 16:00:00;"Germany";"34559 (NA)"
2020-09-16 16:00:00;"Netherlands";"1703 (hb-engine)"
2020-09-16 16:00:00;"Russia";"3396 (printer-agent)"
2020-09-16 16:00:00;"Russia";"22825 (NA)"
2020-09-16 16:00:00;"Germany";"13174 (NA)"
2020-09-16 16:00:00;"Singapore";"5127 (NA)"
2020-09-16 16:00:00;"Netherlands";"11136 (NA)"
2020-09-16 16:00:00;"USA";"49153 (NA)"
2020-09-16 16:00:00;"France";"5555 (personal-agent)"
2020-09-16 16:00:00;"Germany";"34567 (dhanalakshmi)"
2020-09-16 16:00:00;"Russia";"8850 (NA)"
2020-09-16 16:00:00;"Germany";"13321 (NA)"
2020-09-16 16:00:00;"Netherlands";"65168 (NA)"
2020-09-16 16:00:00;"USA";"96 (dixie)"
2020-09-16 16:00:00;"Unknown";"3392 (efi-lm)"
2020-09-16 16:00:00;"China";"1433 (ms-sql-s)"
2020-09-16 16:00:00;"China";"6668 (NA)"
2020-09-16 16:00:00;"Hong Kong";"1433 (ms-sql-s)"
2020-09-16 16:00:00;"China";"12074 (NA)"
2020-09-16 16:00:00;"Netherlands";"1368 (screencast)"
2020-09-16 16:00:00;"Russia";"6012 (NA)"
2020-09-16 16:00:00;"Netherlands";"9231 (NA)"
2020-09-16 16:00:00;"Russia";"43541 (NA)"
2020-09-16 16:00:00;"China";"12543 (NA)"
2020-09-16 16:00:00;"Canada";"6010 (NA)"
2020-09-16 16:00:00;"Netherlands";"65088 (NA)"
2020-09-16 16:00:00;"Netherlands";"61312 (NA)"
2020-09-16 16:00:00;"India";"2323 (3d-nfsd)"
2020-09-16 16:00:00;"USA";"9956 ()"
2020-09-16 16:00:00;"Russia";"10011 (NA)"
2020-09-16 16:00:00;"USA";"30344 (NA)"
2020-09-16 16:00:00;"Netherlands";"2177 (qwave)"
2020-09-16 16:00:00;"Russia";"22612 (NA)"
2020-09-16 16:00:00;"Romania";"13 (daytime)"
2020-09-16 16:00:00;"Germany";"32940 (NA)"
2020-09-16 16:00:00;"Netherlands";"1910 (ultrabac)"
2020-09-16 16:00:00;"Russia";"33894 (NA)"
2020-09-16 16:00:00;"Germany";"15320 (NA)"
2020-09-16 16:00:00;"Switzerland";"5159 (NA)"
2020-09-16 16:00:00;"Russia";"23390 (NA)"
2020-09-16 16:00:00;"USA";"2222 (EtherNet-IP-1)"
2020-09-16 16:00:00;"Russia";"22876 (NA)"
2020-09-16 16:00:00;"Brazil";"7643 (NA)"
2020-09-16 16:00:00;"Russia";"14199 (NA)"
2020-09-16 16:00:00;"USA";"4899 (radmin-port)"
2020-09-16 16:00:00;"Russia";"5913 (ads-c)"
2020-09-16 16:00:00;"USA";"1433 (ms-sql-s)"
2020-09-16 16:00:00;"Germany";"4271 (NA)"
2020-09-16 16:00:00;"Netherlands";"7454 (NA)"
2020-09-16 16:00:00;"Netherlands";"1653 (alphatech-lm)"
2020-09-16 16:00:00;"Russia";"10008 (octopus)"
2020-09-16 16:00:00;"Netherlands";"65077 (NA)"
2020-09-16 16:00:00;"Iran";"1433 (ms-sql-s)"
2020-09-16 16:00:00;"Seychelles";"1894 (o2server-port)"
2020-09-16 16:00:00;"Germany";"13259 (NA)"
2020-09-16 16:00:00;"India";"23 (telnet)"
2020-09-16 16:00:00;"Netherlands";"1651 (shiva-confsrvr)"
2020-09-16 16:00:00;"Russia";"40672 (NA)"
2020-09-16 16:00:00;"Russia";"16522 (NA)"
2020-09-16 16:00:00;"Germany";"13120 (NA)"
2020-09-16 16:00:00;"Russia";"20000 (dnp)"
2020-09-16 16:00:00;"Netherlands";"55769 (NA)"
2020-09-16 16:00:00;"China";"30519 (NA)"
2020-09-16 16:00:00;"Germany";"2218 (bounzza)"
2020-09-16 16:00:00;"Netherlands";"1654 (stargatealerts)"
2020-09-16 16:00:00;"Russia";"555 (dsf)"
2020-09-16 16:00:00;"Russia";"3333 (dec-notes)"
2020-09-16 16:00:00;"North Macedonia";"1433 (ms-sql-s)"
2020-09-16 16:00:00;"India";"23 (telnet)"
2020-09-16 16:00:00;"Russia";"40795 (NA)"
2020-09-16 16:00:00;"Russia";"22859 (NA)"
2020-09-16 16:00:00;"Germany";"45657 (NA)"
2020-09-16 16:00:00;"Germany";"4260 (NA)"
2020-09-16 16:00:00;"USA";"22 (ssh)"
2020-09-16 16:00:00;"Republic of Moldova";"3406 (nokia-ann-ch2)"
2020-09-16 16:00:00;"Germany";"501 (stmf)"
2020-09-16 16:00:00;"Netherlands";"49735 (NA)"
2020-09-16 16:00:00;"Netherlands";"49099 (NA)"
2020-09-16 16:00:00;"Russia";"22 (ssh)"
2020-09-16 16:00:00;"Germany";"8088 (radan-http)"
2020-09-16 16:00:00;"USA";"5007 (wsm-server-ssl)"
